time,speech_onset,user_speaking,speech_energy,approach_velocity,silence_duration,orient,settle,fidget_inhibit,ttp,recovery,freeze_val,events
0.31666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.10029166666666667,0.0,0.0,
0.3333333333333333,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.10532083333333334,0.0,0.0,
0.35,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.11035138888888889,0.0,0.0,
0.36666666666666664,0.0,0.0,0.0,0.0,0.3833333333333333,0.0,0.0,0.0,0.11538333333333334,0.0,0.0,
0.3833333333333333,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.12041666666666667,0.0,0.0,
0.4,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.1254513888888889,0.0,0.0,
0.4166666666666667,0.0,0.0,0.0,0.0,0.4333333333333333,0.0,0.0,0.0,0.1304875,0.0,0.0,
0.43333333333333335,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.135525,0.0,0.0,
0.45,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.1405638888888889,0.0,0.0,
0.4666666666666667,0.0,0.0,0.0,0.0,0.4833333333333333,0.0,0.0,0.0,0.14560416666666667,0.0,0.0,
0.48333333333333334,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.15064583333333334,0.0,0.0,
0.5,0.0,0.0,0.0,0.0,0.5166666666666666,0.0,0.0,0.0,0.1556888888888889,0.0,0.0,
0.5166666666666666,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.16073333333333334,0.0,0.0,
0.5333333333333333,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.16577916666666667,0.0,0.0,
0.55,0.0,0.0,0.0,0.0,0.5666666666666668,0.0,0.0,0.0,0.1708263888888889,0.0,0.0,
0.5666666666666667,0.0,0.0,0.0,0.0,0.5833333333333335,0.0,0.0,0.0,0.175875,0.0,0.0,
0.5833333333333334,0.0,0.0,0.0,0.0,0.6000000000000002,0.0,0.0,0.0,0.180925,0.0,0.0,
0.6,0.0,0.0,0.0,0.0,0.6166666666666669,0.0,0.0,0.0,0.1859763888888889,0.0,0.0,
0.6166666666666667,0.0,0.0,0.0,0.0,0.6333333333333336,0.0,0.0,0.0,0.19102916666666667,0.0,0.0,
0.6333333333333333,0.0,0.0,0.0,0.0,0.6500000000000004,0.0,0.0,0.0,0.19608333333333333,0.0,0.0,
0.65,0.0,0.0,0.0,0.0,0.6666666666666671,0.0,0.0,0.0,0.2011388888888889,0.0,0.0,
0.6666666666666666,0.0,0.0,0.0,0.0,0.6833333333333338,0.0,0.0,0.0,0.20619583333333333,0.0,0.0,
0.6833333333333333,0.0,0.0,0.0,0.0,0.7000000000000005,0.0,0.0,0.0,0.21125416666666666,0.0,0.0,
0.7,0.0,0.0,0.0,0.0,0.7166666666666672,0.0,0.0,0.0,0.2163138888888889,0.0,0.0,
0.7166666666666667,0.0,0.0,0.0,0.0,0.733333333333334,0.0,0.0,0.0,0.221375,0.0,0.0,
0.7333333333333333,0.0,0.0,0.0,0.0,0.7500000000000007,0.0,0.0,0.0,0.22643749999999999,0.0,0.0,
0.75,0.0,0.0,0.0,0.0,0.7666666666666674,0.0,0.0,0.0,0.23150138888888888,0.0,0.0,
0.7666666666666666,0.0,0.0,0.0,0.0,0.7833333333333341,0.0,0.0,0.0,0.23656666666666665,0.0,0.0,
0.7833333333333333,0.0,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,0.0,0.2416333333333333,0.0,0.0,
0.8,0.0,0.0,0.0,0.0,0.8166666666666675,0.0,0.0,0.0,0.24670138888888887,0.0,0.0,
0.8166666666666667,0.0,0.0,0.0,0.0,0.8333333333333343,0.0,0.0,0.0,0.25177083333333333,0.0,0.0,
0.8333333333333334,0.0,0.0,0.0,0.0,0.850000000000001,0.0,0.0,0.0,0.2568416666666667,0.0,0.0,
0.85,0.0,0.0,0.0,0.0,0.8666666666666677,0.0,0.0,0.0,0.2619138888888889,0.0,0.0,
0.8666666666666667,0.0,0.0,0.0,0.0,0.8833333333333344,0.0,0.0,0.0,0.2669875,0.0,0.0,
0.8833333333333333,0.0,0.0,0.0,0.0,0.9000000000000011,0.0,0.0,0.0,0.2720625,0.0,0.0,
0.9,0.0,0.0,0.0,0.0,0.9166666666666679,0.0,0.0,0.0,0.2771388888888889,0.0,0.0,
0.9166666666666666,0.0,0.0,0.0,0.0,0.9333333333333346,0.0,0.0,0.0,0.28221666666666667,0.13813333333333336,0.0,micro_nod_ready
0.9333333333333333,0.0,0.0,0.0,0.0,0.9500000000000013,0.0,0.0,0.0,0.28712043277777777,0.13629155555555558,0.0,
0.95,0.0,0.0,0.0,0.0,0.966666666666668,0.0,0.0,0.0,0.29202787912839506,0.13447433481481483,0.0,
0.9666666666666667,0.0,0.0,0.0,0.0,0.9833333333333347,0.0,0.0,0.0,0.29693897579815637,0.13268134368395063,0.0,
0.9833333333333333,0.0,0.0,0.0,0.0,1.0000000000000013,0.0,0.0,0.0,0.30185369325722466,0.13091225910149795,0.0,
1.0,0.0,0.0,0.0,0.0,1.016666666666668,0.0,0.0,0.0,0.30677200236119323,0.12916676231347798,0.0,
1.0166666666666666,0.0,0.0,0.0,0.0,1.0333333333333345,0.0,0.0,0.0,0.3116938743460571,0.12744453881596493,0.0,
1.0333333333333332,0.0,0.0,0.0,0.0,1.0500000000000012,0.0,0.0,0.0,0.3166192808232505,0.12574527829841872,0.0,
1.05,0.0,0.0,0.0,0.0,1.0666666666666678,0.0,0.0,0.0,0.32154819377474864,0.12406867458777314,0.0,
1.0666666666666667,0.0,0.0,0.0,0.0,1.0833333333333344,0.0,0.0,0.0,0.3264805855482333,0.1224144255932695,0.0,
1.0833333333333333,0.0,0.0,0.0,0.0,1.100000000000001,0.0,0.0,0.0,0.33141642885232186,0.1207822332520259,0.0,
1.1,0.0,0.0,0.0,0.0,1.1166666666666676,0.0,0.0,0.0,0.3363556967518583,0.11917180347533222,0.0,
1.1166666666666667,0.0,0.0,0.0,0.0,1.1333333333333342,0.0,0.0,0.0,0.3412983626632654,0.11758284609566112,0.0,
1.1333333333333333,0.0,0.0,0.0,0.0,1.1500000000000008,0.0,0.0,0.0,0.3462444003499581,0.11601507481438564,0.0,
1.15,0.0,0.0,0.0,0.0,1.1666666666666674,0.0,0.0,0.0,0.3511937839178162,0.11446820715019383,0.0,
1.1666666666666667,0.0,0.0,0.0,0.0,1.183333333333334,0.0,0.0,0.0,0.35614648781071606,0.11294196438819125,0.0,
1.1833333333333333,0.0,0.0,0.0,0.0,1.2000000000000006,0.0,0.0,0.0,0.3611024868061211,0.11143607152968203,0.0,
1.2,0.0,0.0,0.0,0.0,1.2166666666666672,0.0,0.0,0.0,0.36606175601072927,0.1099502572426196,0.0,
1.2166666666666666,0.0,0.0,0.0,0.0,1.2333333333333338,0.0,0.0,0.0,0.3710242708561774,0.108484253812718,0.0,
1.2333333333333334,0.0,0.0,0.0,0.0,1.2500000000000004,0.0,0.0,0.0,0.3759900070948018,0.1070377970952151,0.0,
1.25,0.0,0.0,0.0,0.0,1.266666666666667,0.0,0.0,0.0,0.3809589407954539,0.1056106264672789,0.0,
1.2666666666666666,0.0,0.0,0.0,0.0,1.2833333333333337,0.0,0.0,0.0,0.3859310483393705,0.10420248478104852,0.0,
1.2833333333333332,0.0,0.0,0.0,0.0,1.3000000000000003,0.0,0.0,0.0,0.390906306416098,0.10281311831730121,0.0,
1.3,0.0,0.0,0.0,0.0,1.3166666666666669,0.0,0.0,0.0,0.3958846920194698,0.10144227673973719,0.0,
1.3166666666666667,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,0.4008661824436357,0.10008971304987402,0.0,
1.3333333333333333,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.4058507552791438,0.09875518354254237,0.0,
1.35,0.0,0.0,0.0,0.0,1.3666666666666667,0.0,0.0,0.0,0.4108383884090731,0.09743844776197513,0.0,
1.3666666666666667,0.0,0.0,0.0,0.0,1.3833333333333333,0.0,0.0,0.0,0.4158290600052164,0.09613926845848213,0.0,
1.3833333333333333,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.4208227485243133,0.09485741154570236,0.0,
1.4,0.0,0.0,0.0,0.0,1.4166666666666665,0.0,0.0,0.0,0.4258194327043321,0.09359264605842633,0.0,
1.4166666666666667,0.0,0.0,0.0,0.0,1.4333333333333331,0.0,0.0,0.0,0.4308190915608004,0.09234474411098065,0.0,
1.4333333333333333,0.0,0.0,0.0,0.0,1.4499999999999997,0.0,0.0,0.0,0.4358217043831833,0.09111348085616758,0.0,
1.45,0.0,0.0,0.0,0.0,1.4666666666666663,0.0,0.0,0.0,0.44082725073130913,0.089898634444752,0.0,
1.4666666666666666,0.0,0.0,0.0,0.0,1.483333333333333,0.0,0.0,0.0,0.4458357104318415,0.08869998598548864,0.0,
1.4833333333333334,0.0,0.0,0.0,0.0,1.4999999999999996,0.0,0.0,0.0,0.4508470635747976,0.08751731950568213,0.0,
1.5,0.0,0.0,0.0,0.0,1.5166666666666662,0.0,0.0,0.0,0.45586129051011165,0.08635042191227303,0.0,
1.5166666666666666,0.0,0.0,0.0,0.0,1.5333333333333328,0.0,0.0,0.0,0.4608783718442436,0.08519908295344272,0.0,
1.5333333333333332,0.0,0.0,0.0,0.0,1.5499999999999994,0.0,0.0,0.0,0.4658982884368314,0.08406309518073016,0.0,
1.55,0.0,0.0,0.0,0.0,1.566666666666666,0.0,0.0,0.0,0.4709210213973878,0.08294225391165376,0.0,
1.5666666666666667,0.0,0.0,0.0,0.0,1.5833333333333326,0.0,0.0,0.0,0.47594655208203934,0.08183635719283171,0.0,
1.5833333333333333,0.0,0.0,0.0,0.0,1.5999999999999992,0.0,0.0,0.0,0.48097486209030854,0.08074520576359395,0.0,
1.6,0.0,0.0,0.0,0.0,1.6166666666666658,0.0,0.0,0.0,0.4860059332619377,0.07966860302007936,0.0,
1.6166666666666667,0.0,0.0,0.0,0.0,1.6333333333333324,0.0,0.0,0.0,0.49103974767375425,0.07860635497981164,0.0,
1.6333333333333333,0.0,0.0,0.0,0.0,1.649999999999999,0.0,0.0,0.0,0.4960762876365771,0.07755827024674748,0.0,
1.65,0.0,0.0,0.0,0.0,1.6666666666666656,0.0,0.0,0.0,0.5011155356921628,0.07652415997679085,0.0,
1.6666666666666667,0.0,0.0,0.0,0.0,1.6833333333333322,0.0,0.0,0.0,0.5061574746101927,0.07550383784376698,0.0,
1.6833333333333333,0.0,0.0,0.0,0.0,1.6999999999999988,0.0,0.0,0.0,0.5112020873852977,0.07449712000585008,0.0,
1.7,0.0,0.0,0.0,0.0,1.7166666666666655,0.0,0.0,0.0,0.5162493572341236,0.07350382507243874,0.0,
1.7166666666666666,0.0,0.0,0.0,0.0,1.733333333333332,0.0,0.0,0.0,0.5212992675924332,0.0725237740714729,0.0,
1.7333333333333334,0.0,0.0,0.0,0.0,1.7499999999999987,0.0,0.0,0.0,0.5263518021122475,0.07155679041718659,0.0,
1.75,0.0,0.0,0.0,0.0,1.7666666666666653,0.0,0.0,0.0,0.5314069446590232,0.07060269987829076,0.0,
1.7666666666666666,0.0,0.0,0.0,0.0,1.7833333333333319,0.0,0.0,0.0,0.5364646793088673,0.06966133054658022,0.0,
1.7833333333333332,0.0,0.0,0.0,0.0,1.7999999999999985,0.0,0.0,0.0,0.5415249903457886,0.06873251280595916,0.0,
1.8,0.0,0.0,0.0,0.0,1.816666666666665,0.0,0.0,0.0,0.546587862258984,0.0678160793018797,0.0,
1.8166666666666667,0.0,0.0,0.0,0.0,1.8333333333333317,0.0,0.0,0.0,0.5516532797401611,0.06691186491118797,0.0,
1.8333333333333333,0.0,0.0,0.0,0.0,1.8499999999999983,0.0,0.0,0.0,0.5567212276808953,0.06601970671237213,0.0,
1.8499999999999999,0.0,0.0,0.0,0.0,1.866666666666665,0.0,0.0,0.0,0.5617916911700216,0.06513944395620717,0.0,
1.8666666666666667,0.0,0.0,0.0,0.0,1.8833333333333315,0.0,0.0,0.0,0.56686465549106,0.06427091803679108,0.0,
1.8833333333333333,0.0,0.0,0.0,0.0,1.8999999999999981,0.0,0.0,0.0,0.571940106119675,0.0634139724629672,0.0,
1.9,0.0,0.0,0.0,0.0,1.9166666666666647,0.0,0.0,0.0,0.5770180287211681,0.06256845283012764,0.0,
1.9166666666666667,0.0,0.0,0.0,0.0,1.9333333333333313,0.0,0.0,0.0,0.5820984091480026,0.06173420679239261,0.0,
1.9333333333333333,0.0,0.0,0.0,0.0,1.949999999999998,0.0,0.0,0.0,0.5871812334373612,0.060911084035160705,0.0,
1.95,0.0,0.0,0.0,0.0,1.9666666666666646,0.0,0.0,0.0,0.5922664878087353,0.06009893624802523,0.0,
1.9666666666666666,0.0,0.0,0.0,0.0,1.9833333333333312,0.0,0.0,0.0,0.5973541586615455,0.059297617098051564,0.0,
1.9833333333333334,0.0,0.0,0.0,0.0,1.9999999999999978,0.0,0.0,0.0,0.6024442325727939,0.05850698220341088,0.0,
2.0,0.0,0.0,0.0,0.0,2.0166666666666644,0.0,0.0,0.0,0.6075366962947457,0.0577268891073654,0.0,
2.0166666666666666,0.0,0.0,0.0,0.0,2.033333333333331,0.0,0.0,0.0,0.6126315367526424,0.056957197252600525,0.0,
2.033333333333333,0.0,0.0,0.0,0.0,2.0499999999999976,0.0,0.0,0.0,0.6177287410424439,0.05619776795589918,0.0,
2.05,0.0,0.0,0.0,0.0,2.066666666666664,0.0,0.0,0.0,0.6228282964286009,0.05544846438315386,0.0,
2.0666666666666664,0.0,0.0,0.0,0.0,2.083333333333331,0.0,0.0,0.0,0.6279301903418554,0.054709151524711806,0.0,
2.0833333333333335,0.0,0.0,0.0,0.0,2.0999999999999974,0.0,0.0,0.0,0.6330344103770703,0.05397969617104898,0.0,
2.1,0.0,0.0,0.0,0.0,2.116666666666664,0.0,0.0,0.0,0.6381409442910878,0.05325996688876833,0.0,
2.1166666666666667,0.0,0.0,0.0,0.0,2.1333333333333306,0.0,0.0,0.0,0.6432497800006152,0.05254983399691809,0.0,
2.1333333333333333,0.0,0.0,0.0,0.0,2.1499999999999972,0.0,0.0,0.0,0.6483609055801379,0.051849169543625846,0.0,
2.15,0.0,0.0,0.0,0.0,2.166666666666664,0.0,0.0,0.0,0.6534743092598609,0.05115784728304417,0.0,
2.1666666666666665,0.0,0.0,0.0,0.0,2.1833333333333305,0.0,0.0,0.0,0.6585899794236758,0.05047574265260358,0.0,
2.183333333333333,0.0,0.0,0.0,0.0,2.199999999999997,0.0,0.0,0.0,0.159758419078569,0.5431360660839022,0.0,response_ready
2.2,0.0,0.0,0.0,0.0,2.2166666666666637,0.0,0.0,0.0,0.16423913889291233,0.5358942518694502,0.0,
2.216666666666667,0.0,0.0,0.0,0.0,2.2333333333333303,0.0,0.0,0.0,0.16873044822052327,0.5287489951778575,0.0,
2.2333333333333334,0.0,0.0,0.0,0.0,2.249999999999997,0.0,0.0,0.0,0.17323222686740197,0.521699008575486,0.0,
2.25,0.0,0.0,0.0,0.0,2.2666666666666635,0.0,0.0,0.0,0.17774435620905543,0.5147430217944795,0.0,
2.2666666666666666,0.0,0.0,0.0,0.0,2.28333333333333,0.0,0.0,0.0,0.1822667191700117,0.5078797815038865,0.0,
2.283333333333333,0.0,0.0,0.0,0.0,2.2999999999999967,0.0,0.0,0.0,0.18679920020360144,0.5011080510838346,0.0,
2.3,0.0,0.0,0.0,0.0,2.3166666666666633,0.0,0.0,0.0,0.19134168527200338,0.4944266104027168,0.0,
2.3166666666666664,0.0,0.0,0.0,0.0,2.33333333333333,0.0,0.0,0.0,0.19589406182654984,0.4878342555973472,0.0,
2.3333333333333335,0.0,0.0,0.0,0.0,2.3499999999999965,0.0,0.0,0.0,0.20045621878828954,0.48132979885604926,0.0,
2.35,0.0,0.0,0.0,0.0,2.366666666666663,0.0,0.0,0.0,0.20502804652880366,0.4749120682046353,0.0,
2.3666666666666667,0.0,0.0,0.0,0.0,2.3833333333333298,0.0,0.0,0.0,0.20960943685127242,0.46857990729524013,0.0,
2.3833333333333333,0.0,0.0,0.0,0.0,2.3999999999999964,0.0,0.0,0.0,0.2142002829717886,0.46233217519797026,0.0,
2.4,0.0,0.0,0.0,0.0,2.416666666666663,0.0,0.0,0.0,0.21880047950091486,0.4561677461953307,0.0,
2.4166666666666665,0.0,0.0,0.0,0.0,2.4333333333333296,0.0,0.0,0.0,0.22340992242548163,0.4500855095793929,0.0,
2.433333333333333,0.0,0.0,0.0,0.0,2.449999999999996,0.0,0.0,0.0,0.2280285090906226,0.4440843694516677,0.0,
2.45,0.0,0.0,0.0,0.0,2.466666666666663,0.0,0.0,0.0,0.23265613818204453,0.4381632445256454,0.0,
2.466666666666667,0.0,0.0,0.0,0.0,2.4833333333333294,0.0,0.0,0.0,0.23729270970852834,0.43232106793197017,0.0,
2.4833333333333334,0.0,0.0,0.0,0.0,2.499999999999996,0.0,0.0,0.0,0.24193812498465858,0.4265567870262106,0.0,
2.5,0.0,0.0,0.0,0.0,2.5166666666666626,0.0,0.0,0.0,0.24659228661377827,0.42086936319919444,0.0,
2.5166666666666666,0.0,0.0,0.0,0.0,2.533333333333329,0.0,0.0,0.0,0.251255098471166,0.4152577716898718,0.0,
2.533333333333333,0.0,0.0,0.0,0.0,2.549999999999996,0.0,0.0,0.0,0.25592646568743266,0.4097210014006735,0.0,
2.55,0.0,0.0,0.0,0.0,2.5666666666666624,0.0,0.0,0.0,0.2606062946321347,0.4042580547153312,0.0,
2.5666666666666664,0.0,0.0,0.0,0.0,2.583333333333329,0.0,0.0,0.0,0.2652944928976013,0.3988679473191268,0.0,
2.5833333333333335,0.0,0.0,0.0,0.0,2.5999999999999956,0.0,0.0,0.0,0.2699909692829726,0.39354970802153844,0.0,
2.6,0.0,0.0,0.0,0.0,2.6166666666666623,0.0,0.0,0.0,0.2746956337784459,0.3883023785812513,0.0,
2.6166666666666667,0.0,0.0,0.0,0.0,2.633333333333329,0.0,0.0,0.0,0.27940839754972774,0.38312501353350126,0.0,
2.6333333333333333,0.0,0.0,0.0,0.0,2.6499999999999955,0.0,0.0,0.0,0.2841291729226887,0.3780166800197212,0.0,
2.65,0.0,0.0,0.0,0.0,2.666666666666662,0.0,0.0,0.0,0.2888578733682185,0.37297645761945825,0.0,
2.6666666666666665,0.0,0.0,0.0,0.0,2.6833333333333287,0.0,0.0,0.0,0.29359441348727866,0.36800343818453213,0.0,
2.683333333333333,0.0,0.0,0.0,0.0,2.6999999999999953,0.0,0.0,0.0,0.2983387089961501,0.363096725675405,0.0,
2.7,0.0,0.0,0.0,0.0,2.716666666666662,0.0,0.0,0.0,0.3030906767118735,0.358255435999733,0.0,
2.716666666666667,0.0,0.0,0.0,0.0,2.7333333333333285,0.0,0.0,0.0,0.3078502345378794,0.3534786968530699,0.0,
2.7333333333333334,0.0,0.0,0.0,0.0,2.749999999999995,0.0,0.0,0.0,0.3126173014498059,0.3487656475616956,0.0,
2.75,0.0,0.0,0.0,0.0,2.7666666666666617,0.0,0.0,0.0,0.31739179748150126,0.34411543892753965,0.0,
2.7666666666666666,0.0,0.0,0.0,0.0,2.7833333333333283,0.0,0.0,0.0,0.3221736437112096,0.33952723307517246,0.0,
2.783333333333333,0.0,0.0,0.0,0.0,2.799999999999995,0.0,0.0,0.0,0.32696276224793624,0.33500020330083685,0.0,
2.8,0.0,0.0,0.0,0.0,2.8166666666666615,0.0,0.0,0.0,0.3317590762179915,0.3305335339234924,0.0,
2.8166666666666664,0.0,0.0,0.0,0.0,2.833333333333328,0.0,0.0,0.0,0.3365625097517097,0.3261264201378458,0.0,
2.8333333333333335,0.0,0.0,0.0,0.0,2.8499999999999948,0.0,0.0,0.0,0.3413729879703417,0.3217780678693412,0.0,
2.85,0.0,0.0,0.0,0.0,2.8666666666666614,0.0,0.0,0.0,0.3461904369731184,0.3174876936310833,0.0,
2.8666666666666667,0.0,0.0,0.0,0.0,2.883333333333328,0.0,0.0,0.0,0.351014783824483,0.3132545243826689,0.0,
2.8833333333333333,0.0,0.0,0.0,0.0,2.8999999999999946,0.0,0.0,0.0,0.35584595654148987,0.30907779739089997,0.0,
2.9,0.0,0.0,0.0,0.0,2.916666666666661,0.0,0.0,0.0,0.36068388408136814,0.3049567600923546,0.0,
2.9166666666666665,0.0,0.0,0.0,0.0,2.933333333333328,0.0,0.0,0.0,0.36552849632924705,0.3008906699577899,0.0,
2.933333333333333,0.0,0.0,0.0,0.0,2.9499999999999944,0.0,0.0,0.0,0.370379724086042,0.2968787943583527,0.0,
2.95,0.0,0.0,0.0,0.0,2.966666666666661,0.0,0.0,0.0,0.3752374990564983,0.29292041043357464,0.0,
2.966666666666667,0.0,0.0,0.0,0.0,2.9833333333333276,0.0,0.0,0.0,0.38010175383739114,0.28901480496112697,0.0,
2.9833333333333334,0.0,0.0,0.0,0.0,2.9999999999999942,0.0,0.0,0.0,0.38497242190587966,0.28516127422831195,0.0,
3.0,0.0,0.0,0.0,0.0,3.016666666666661,0.0,0.0,0.0,0.38984943760801255,0.2813591239052678,0.0,
3.0166666666666666,0.0,0.0,0.0,0.0,3.0333333333333274,0.0,0.0,0.0,0.3947327361473842,0.2776076689198642,0.0,
3.033333333333333,0.0,0.0,0.0,0.0,3.049999999999994,0.0,0.0,0.0,0.39962225357393844,0.273906233334266,0.0,
3.05,0.0,0.0,0.0,0.0,3.0666666666666607,0.0,0.0,0.0,0.4045179267729187,0.2702541502231425,0.0,
3.0666666666666664,0.0,0.0,0.0,0.0,3.0833333333333273,0.0,0.0,0.0,0.40941969345396223,0.2666507615535006,0.0,
3.0833333333333335,0.0,0.0,0.0,0.0,3.099999999999994,0.0,0.0,0.0,0.4143274921403367,0.2630954180661206,0.0,
3.1,0.0,0.0,0.0,0.0,3.1166666666666605,0.0,0.0,0.0,0.41924126215831714,0.2595874791585723,0.0,
3.1166666666666667,0.0,0.0,0.0,0.0,3.133333333333327,0.0,0.0,0.0,0.42416094362670165,0.2561263127697913,0.0,
3.1333333333333333,0.0,0.0,0.0,0.0,3.1499999999999937,0.0,0.0,0.0,0.4290864774464639,0.25271129526619407,0.0,
3.15,0.0,0.0,0.0,0.0,3.1666666666666603,0.0,0.0,0.0,0.4340178052905407,0.2493418113293115,0.0,
3.1666666666666665,0.0,0.0,0.0,0.0,3.183333333333327,0.0,0.0,0.0,0.4389548695937527,0.24601725384492068,0.0,
3.183333333333333,0.0,0.0,0.0,0.0,3.1999999999999935,0.0,0.0,0.0,0.4438976135428569,0.24273702379365508,0.0,
3.2,0.0,0.0,0.0,0.0,3.21666666666666,0.0,0.0,0.0,0.4488459810667286,0.23950053014307301,0.0,
3.216666666666667,0.0,0.0,0.0,0.0,3.2333333333333267,0.0,0.0,0.0,0.4537999168266721,0.23630718974116538,0.0,
3.2333333333333334,0.0,0.0,0.0,0.0,3.2499999999999933,0.0,0.0,0.0,0.4587593662068569,0.23315642721128318,0.0,
3.25,0.0,0.0,0.0,0.0,3.26666666666666,0.0,0.0,0.0,0.4637242753048798,0.23004767484846608,0.0,
3.2666666666666666,0.0,0.0,0.0,0.0,3.2833333333333266,0.0,0.0,0.0,0.46869459092244936,0.2269803725171532,0.0,
3.283333333333333,0.0,0.0,0.0,0.0,3.299999999999993,0.0,0.0,0.0,0.4736702605561924,0.22395396755025782,0.0,
3.3,0.0,0.0,0.0,0.0,3.3166666666666598,0.0,0.0,0.0,0.4786512323885801,0.2209679146495877,0.0,
3.3166666666666664,0.0,0.0,0.0,0.0,3.3333333333333264,0.0,0.0,0.0,0.483637455278973,0.2180216757875932,0.0,
3.3333333333333335,0.0,0.0,0.0,0.0,3.349999999999993,0.0,0.0,0.0,0.4886288787547825,0.2151147201104253,0.0,
3.35,0.0,0.0,0.0,0.0,3.3666666666666596,0.0,0.0,0.0,0.49362545300274785,0.2122465238422863,0.0,
3.3666666666666667,0.0,0.0,0.0,0.0,3.383333333333326,0.0,0.0,0.0,0.49862712886032695,0.2094165701910558,0.0,
3.3833333333333333,0.0,0.0,0.0,0.0,3.399999999999993,0.0,0.0,0.0,0.5036338578071996,0.20662434925517506,0.0,
3.4,0.0,0.0,0.0,0.0,3.4166666666666594,0.0,0.0,0.0,0.5086455919568815,0.20386935793177272,0.0,
3.4166666666666665,0.0,0.0,0.0,0.0,3.433333333333326,0.0,0.0,0.0,0.513662284048448,0.20115109982601576,0.0,
3.433333333333333,0.0,0.0,0.0,0.0,3.4499999999999926,0.0,0.0,0.0,0.5186838874383656,0.3366024184950022,0.0,micro_nod_ready
3.4499999999999997,0.0,0.0,0.0,0.0,3.4666666666666592,0.0,0.0,0.0,0.5235277131294667,0.33211438624840217,0.0,
3.466666666666667,0.0,0.0,0.0,0.0,3.483333333333326,0.0,0.0,0.0,0.5283787465679319,0.3276861944317568,0.0,
3.4833333333333334,0.0,0.0,0.0,0.0,3.4999999999999925,0.0,0.0,0.0,0.5332369117065483,0.3233170451726667,0.0,
3.5,0.0,0.0,0.0,0.0,3.516666666666659,0.0,0.0,0.0,0.5381021334915647,0.31900615123703113,0.0,
3.5166666666666666,0.0,0.0,0.0,0.0,3.5333333333333257,0.0,0.0,0.0,0.5429743378497189,0.31475273588720404,0.0,
